Loja,Categoria,Sub Categoria,Distância,Nota,Contagem de Votos,Ifood Delivery,Novo,Super Restaurante,Rastreamento,Pedido Mínimo,CNPJ,Cidade,Telefone,CEP,Bairro,Rua,Número,Latitude,Longitude,Segunda-feira,Terça-feira,Quarta-feira,Quinta-feira,Sexta-feira,Sábado,Domingo
Agua Na Boca  Lanches,RESTAURANT,Salgados,2.84,0.0,0,true,false,false,true,20,28846079000357,VOLTA REDONDA,40030053,27264420,Sao Lucas,Rua Carlos Chagas,400,-22.52343,-44.11538,10:00:00 - 20:30:00,10:00:00 - 20:30:00,10:00:00 - 20:30:00,10:00:00 - 20:30:00,10:00:00 - 20:30:00,09:00:00 - 16:00:00,
Jacob Lanches,RESTAURANT,Lanches,1.74,0.0,0,false,false,false,false,0,32765476000100,VOLTA REDONDA,981121721,27280010,Coqueiros,Rua Geraldo Onorio Barbosa,297,-22.491322,-44.109948,12:00:00 - 17:45:00,18:00:00 - 23:59:00,11:45:00 - 17:45:00,18:00:00 - 23:59:00,11:00:00 - 17:00:00,18:00:00 - 23:59:00,18:00:00 - 23:59:00
Fresh Poke,RESTAURANT,Comida Brasileira,3.56,0.0,0,false,false,false,false,0,29862207000157,VOLTA REDONDA,999128924,27253380,São João,Rua Visconde De Taunai,40,-22.514747,-44.094223,10:45:00 - 23:59:00,11:00:00 - 23:00:00,10:45:00 - 23:59:00,10:45:00 - 23:59:00,10:45:00 - 23:59:00,10:45:00 - 23:59:00,18:00:00 - 23:59:00
Sal E Alecrim Restaurante,RESTAURANT,Comida Brasileira,5.43,0.0,0,true,false,false,true,20,31627014000163,VOLTA REDONDA,40030053,27253005,Sao Geraldo,Rod Dos Metalurgicos,1189,-22.522406,-44.078054,11:00:00 - 22:00:00,11:00:00 - 22:00:00,11:00:00 - 22:00:00,11:00:00 - 22:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00
Papa Rápido,RESTAURANT,Lanches,3.24,0.0,0,false,false,false,false,25,11387068000191,VOLTA REDONDA,33435275,27265120,Jardim Europa,Rua Modena,80,-22.527732,-44.131589,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 15:00:00
Rock Burguer,RESTAURANT,Hambúrguer,3.3,0.0,0,false,false,false,false,10,11387068000191,VOLTA REDONDA,33435275,27265601,Ponte Alta,Via Sergio Braga,755,-22.527751,-44.134024,17:00:00 - 23:59:00,00:00:00 - 01:00:00,17:00:00 - 23:59:00,00:00:00 - 01:00:00,17:00:00 - 23:59:00,17:00:00 - 23:59:00,17:00:00 - 22:00:00
Kings Burger,RESTAURANT,Lanches,8.53,0.0,0,false,false,false,false,15,31748268000130,CALIFORNIA DA BARRA (BARRA DO PIRAI),998914963,27163000,Cerâmica,Rua Francisco Teixeira Neto,235,-22.478312,-44.044835,,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00
Big Pão,RESTAURANT,Padaria,3.46,0.0,0,true,false,false,true,20,02024218000101,VOLTA REDONDA,40030053,27211130,Vila Santa Cecília,Rua Trinta E Três,151,-22.522647,-44.102335,09:00:00 - 21:00:00,09:00:00 - 21:00:00,09:00:00 - 21:00:00,09:00:00 - 21:00:00,09:00:00 - 21:00:00,09:00:00 - 21:00:00,09:00:00 - 21:00:00
Joy Burgers,RESTAURANT,Lanches,5.63,0.0,0,false,false,false,false,15,33300189000197,BARRA MANSA,981186163,27325800,Vila Orlandelia,Rua Melvin Jones,362,-22.536984,-44.161297,19:00:00 - 22:00:00,19:00:00 - 22:00:00,19:00:00 - 22:00:00,19:00:00 - 22:00:00,19:00:00 - 22:00:00,19:00:00 - 22:00:00,
Top Açai E Sorveteria Antigo Açai Do Max,RESTAURANT,Açaí,1.11,0.0,0,true,false,false,true,20,33597844000110,VOLTA REDONDA,40030053,27275040,Retiro,Av Antônio De Almeida,241,-22.500687,-44.113904,13:15:00 - 20:00:00,13:00:00 - 20:00:00,13:00:00 - 20:00:00,13:00:00 - 20:00:00,13:00:00 - 20:00:00,13:00:00 - 20:00:00,13:00:00 - 20:00:00
Dona Neusa Somente Refeições,RESTAURANT,Carnes,3.25,0.0,0,false,false,false,false,15,11387068000191,VOLTA REDONDA,33435275,27265601,Ponte Nova,Via Sergio Braga,673,-22.527417,-44.133465,10:30:00 - 15:00:00,10:30:00 - 15:00:00,10:30:00 - 15:00:00,10:30:00 - 15:00:00,10:30:00 - 15:00:00,10:30:00 - 15:00:00,10:30:00 - 15:00:00
Cookie Do Mário,RESTAURANT,Doces & Bolos,3.17,0.0,0,true,false,false,true,20,33063676000183,VOLTA REDONDA,40030053,27260210,Vila Santa Cecília,R 41-c,493,-22.51893,-44.102235,14:30:00 - 20:00:00,14:30:00 - 20:00:00,14:30:00 - 20:00:00,14:30:00 - 20:00:00,14:30:00 - 20:00:00,14:30:00 - 19:15:00,
Ponto Da Esfiha  Vr,RESTAURANT,Salgados,3.21,0.0,0,true,false,false,true,20,30357862000137,VOLTA REDONDA,40030053,27215630,Aterrado,Av Lucas Evangelista De O. Franco,65,-22.508262,-44.094895,11:45:00 - 23:00:00,11:45:00 - 23:00:00,11:45:00 - 23:00:00,12:00:00 - 23:00:00,11:00:00 - 15:00:00,11:45:00 - 23:00:00,16:00:00 - 23:00:00
Nigth Lanche,RESTAURANT,Lanches,5.66,0.0,0,false,false,false,false,10,32081339000156,VOLTA REDONDA,993256978,27210000,Morro Da Conquista,Rua Natal,71,-22.49281,-44.07005,,18:00:00 - 23:59:00,18:00:00 - 23:59:00,19:00:00 - 23:59:00,00:00:00 - 00:45:00,18:00:00 - 23:59:00,00:00:00 - 01:00:00
Arigato Culinária Japonesa,RESTAURANT,Comida Japonesa,3.76,0.0,0,false,false,false,false,20,33333701000100,VOLTA REDONDA,33427777,27253230,São Joao,Rua Antônio Ourique,38,-22.513733,-44.091547,17:30:00 - 23:00:00,17:00:00 - 23:00:00,17:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,
Yeah Fries,RESTAURANT,Comida Brasileira,5.43,0.0,0,false,false,false,false,0,30612153000150,VOLTA REDONDA,992069388,27253005,São Geraldo,Rodovia Dos Metalúrgicos,1189,-22.522406,-44.078054,10:00:00 - 21:30:00,10:00:00 - 23:00:00,10:00:00 - 23:00:00,10:00:00 - 23:00:00,10:00:00 - 23:00:00,10:00:00 - 23:00:00,10:00:00 - 23:00:00
Grill Burger,RESTAURANT,Lanches,6.49,0.0,0,false,false,false,false,10,33775383000129,VOLTA REDONDA,981535067,27257230,Casa De Pedra,R Setecentos E Dezessete,37,-22.539096,-44.078269,,,18:15:00 - 23:00:00,,,11:00:00 - 14:00:00,
El Burguer,RESTAURANT,Lanches,3.43,0.0,0,false,false,false,false,20,33750249000173,VOLTA REDONDA,33440253,27213280,Aterrado,Rua Paulo Leopoldo Marçal,51,-22.507799,-44.092587,,18:00:00 - 23:45:00,,18:00:00 - 23:59:00,,,
Sandubão,RESTAURANT,Lanches,2.39,0.0,0,false,false,false,false,0,12305832000103,VOLTA REDONDA,999077349,27281490,Vila Mury,Rua Joaquim Lourenço De Almeida,133,-22.499243,-44.101331,00:00:00 - 02:00:00,18:00:00 - 23:59:00,00:00:00 - 02:00:00,18:00:00 - 23:59:00,18:00:00 - 23:59:00,00:00:00 - 04:00:00,18:00:00 - 23:59:00
Casa Da Sogra Volta Redonda,RESTAURANT,Pizza,1.68,0.0,0,false,false,false,false,15,13850226000123,VOLTA REDONDA,33378392,27281347,Vila Brasília,Avenida Waldir Sobreira Píres,712,-22.493482,-44.109515,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,
Lanchonete Top Sabor,RESTAURANT,Lanches,2.47,0.0,0,false,false,false,false,12,34018063000197,VOLTA REDONDA,999419841,27273280,Siderlândia,Presidente Kennedy,5882,-22.519295,-44.135228,18:00:00 - 23:59:00,18:00:00 - 23:59:00,18:00:00 - 23:59:00,00:00:00 - 01:00:00,18:00:00 - 23:59:00,00:00:00 - 01:00:00,00:00:00 - 01:00:00
Tô No Trabalho Restaurante E Bar,RESTAURANT,Comida Brasileira,5.6,0.0,0,false,false,false,false,0,31492693000100,Volta Redonda,30269550,27210230,Volta Grande Ii,Rua 1032,13,-22.486257,-44.071961,10:30:00 - 14:00:00,10:15:00 - 14:00:00,10:30:00 - 14:00:00,10:30:00 - 14:30:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,
Mega Burguer,RESTAURANT,Lanches,3.13,0.0,0,false,false,false,false,8,34111910000163,Volta Redonda,999484986,27273447,Jardim Padre Josimo Tavares,..,291,-22.517861,-44.147439,18:30:00 - 23:59:00,18:30:00 - 23:59:00,18:30:00 - 23:59:00,18:30:00 - 23:59:00,00:00:00 - 03:15:00,18:30:00 - 23:59:00,18:30:00 - 23:59:00
Cantinho Gourmet,RESTAURANT,Comida Brasileira,3.78,0.0,0,false,false,false,false,15,26844680000113,VOLTA REDONDA,30261056,27253220,Centro,Avenida Amaral Peixoto,470,-22.512917,-44.090881,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,10:00:00 - 15:30:00,
Chapa Do Rango,RESTAURANT,Comida Brasileira,6.49,0.0,0,false,false,false,false,13,33775383000129,VOLTA REDONDA,981535067,27257230,Casa De Pedra,R Setecentos E Dezessete,35,-22.539077,-44.078262,,,,11:00:00 - 23:59:00,11:00:00 - 23:59:00,,
Saideira Beer,RESTAURANT,Comida Brasileira,1.36,0.0,0,false,false,false,false,14,34079716000148,VOLTA REDONDA,33393448,27275600,Vila Mury,Avenida Almirante Adalberto De Barros Nunes,2574,-22.503531,-44.112164,10:45:00 - 14:00:00,10:45:00 - 14:00:00,19:30:00 - 21:45:00,10:45:00 - 14:00:00,10:45:00 - 14:00:00,10:45:00 - 14:00:00,
Brutus Grill,RESTAURANT,Lanches,6.49,0.0,0,false,false,false,false,10,33775383000129,VOLTA REDONDA,981535067,27257230,Casa De Pedra,Setecentos E Dezessete,31,-22.539039,-44.078247,,,18:30:00 - 23:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,,11:00:00 - 15:00:00
Sabor Do Chef,RESTAURANT,Lanches,2.23,0.0,0,false,false,false,false,0,33115462000103,VOLTA REDONDA,999350198,27281092,Retiro,Rua Nova Friburgo,15,-22.494825,-44.103479,00:00:00 - 01:00:00,00:00:00 - 01:00:00,18:30:00 - 23:59:00,18:30:00 - 23:59:00,18:00:00 - 23:59:00,00:00:00 - 02:00:00,00:00:00 - 01:00:00
Mariah Pizza Frita Na Hora,RESTAURANT,Pizza,6.51,0.0,0,false,false,false,false,7,33694495000155,VOLTA REDONDA,30251329,27210180,Volta Grande 2,Rua 1017,51,-22.537797,-44.076754,,,,,,16:30:00 - 17:30:00,
Padaria Flor De Minas,RESTAURANT,Padaria,0.18,0.0,0,false,false,false,false,25,32523623000135,VOLTA REDONDA,33461811,27277330,Retiro,Avenida Antônio De Almeida,1427,-22.50051,-44.125743,,,,,,11:00:00 - 15:00:00,11:00:00 - 15:00:00
Burguer In House,RESTAURANT,Lanches,2.84,0.0,0,false,false,false,false,10,31915243000183,VOLTA REDONDA,998516641,27267430,Jardim Suíça,Rua Dois,620,-22.524568,-44.128785,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00
Delícias Gourmet Doceria,RESTAURANT,Doces & Bolos,0.47,0.0,0,false,false,false,false,15,14382087000113,Volta Redonda,993046128,27275680,Retiro,Rua Grandes Lojas,125,-22.501448,-44.120684,10:00:00 - 21:00:00,15:00:00 - 21:00:00,15:00:00 - 23:00:00,15:00:00 - 22:00:00,15:00:00 - 21:00:00,,
Texas Almoço / Lanches,RESTAURANT,Lanches,3.51,0.0,0,false,false,false,false,10,23045946000170,VOLTA REDONDA,999186919,27213240,Aterrado,R Luiz Alves Pereira,283,-22.506287,-44.091333,11:00:00 - 15:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 15:00:00,
Sabor Caseiro Andreza,RESTAURANT,Marmita,6.37,0.0,0,false,false,false,false,0,34369381000100,BARRA MANSA,30281619,27321340,Vila Coringa,Rua São Jorge,70,-22.527215,-44.178675,10:15:00 - 15:00:00,18:00:00 - 23:00:00,10:15:00 - 15:00:00,10:15:00 - 15:00:00,10:15:00 - 15:00:00,18:00:00 - 23:00:00,10:00:00 - 15:00:00
Restaurante Sabor Da Mamãe,RESTAURANT,Comida Brasileira,7.62,0.0,0,false,false,false,false,15,32056682000140,VOLTA REDONDA,992907275,27259000,Jardim Vila Rica - Tiradentes,Avenida Santa Edwirges,126,-22.545673,-44.069852,,,,,,10:45:00 - 14:00:00,
Restaurante E Pizzaria Saborear,RESTAURANT,Comida Brasileira,1.7,0.0,0,false,false,false,false,10,33822369000139,Volta Redonda,30269147,27279095,Vale Verde,Rua Chico Mendes,282,-22.486375,-44.115523,11:00:00 - 15:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00
É Do Babado Lanches,RESTAURANT,Lanches,7.42,0.0,0,false,false,false,false,17,34740972000134,VOLTA REDONDA,995473922,00027221,Cidade Nova,Rua Sebastião Paulo Damato,27,-22.535505,-44.063945,18:45:00 - 23:59:00,00:00:00 - 01:30:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,17:00:00 - 23:59:00,19:00:00 - 23:59:00
Cantinho Lanches E Restaurante,RESTAURANT,Comida Brasileira,3.02,0.0,0,false,false,false,false,0,34869549000139,Volta Redonda,998676315,00027267,Conforto,Rua 224,48,-22.526107,-44.129851,,,,,,,
Artesano Hamburgueria,RESTAURANT,Lanches,3.88,0.0,0,false,false,false,false,0,32594873000166,Volta Redonda,998644668,27285290,Barreira Cravo,Rua 3,119,-22.494156,-44.087266,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,
Natugelado Açaí,RESTAURANT,Açaí,4.65,0.0,0,true,false,false,true,20,31114361000192,VOLTA REDONDA,30252106,27283040,Aero Clube Volta Redonda - Rj,R. 5,125,-22.505031,-44.079807,10:15:00 - 22:00:00,09:45:00 - 22:30:00,10:00:00 - 22:00:00,10:15:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00
Dubayy Gastronomia ÁRabe,RESTAURANT,Comida Árabe,2.69,0.0,0,false,false,false,false,10,34703549000164,VOLTA REDONDA,993308482,27260140,Vila Santa Cecília,Rua General Oswaldo Pinto Da Veiga,350,-22.517708,-44.107621,10:45:00 - 17:15:00,10:45:00 - 17:15:00,10:45:00 - 17:15:00,10:45:00 - 17:15:00,10:45:00 - 17:15:00,10:45:00 - 17:15:00,
Donuts Da Rafa,RESTAURANT,Doces & Bolos,4.08,0.0,0,false,false,false,false,15,32438770000107,VOLTA REDONDA,981361792,27288270,Santa Rita Do Zarur,Rua São Lourenço,1078,-22.464823,-44.110447,,,,14:30:00 - 19:00:00,14:30:00 - 19:00:00,14:30:00 - 19:00:00,14:30:00 - 19:00:00
Caldo De Cana Do Reis,RESTAURANT,Pastel,3.16,0.0,0,true,false,false,true,20,31944206000101,VOLTA REDONDA,999777202,27260010,Vila Santa Cecília,Rua 41 (Ana Nery),526,-22.519321,-44.102722,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,,
Sabor Amazônia,RESTAURANT,Açaí,1.85,0.0,0,true,false,false,true,20,27836940000171,VOLTA REDONDA,40030053,27281700,Bom Jesus,Rua Priscilla Fulgoni,100,-22.494799,-44.107311,09:30:00 - 21:30:00,09:30:00 - 21:30:00,09:30:00 - 21:30:00,09:30:00 - 21:00:00,09:30:00 - 21:15:00,09:30:00 - 21:30:00,12:30:00 - 20:30:00
Duetto Confeitaria,RESTAURANT,Doces & Bolos,3.44,0.0,0,true,false,false,true,20,33900049000150,VOLTA REDONDA,987019752,27285412,Santa Cruz Ii,Avenida N. Senhora Do Amparo,1126,-22.489655,-44.092829,,14:00:00 - 20:00:00,14:00:00 - 20:00:00,14:00:00 - 20:00:00,14:00:00 - 20:00:00,14:00:00 - 21:00:00,
Imperial Lanchonete E Restaurante,RESTAURANT,Lanches,3.97,0.0,0,false,false,false,false,0,26775053000178,VOLTA REDONDA,999038634,27267210,Jardim Ponte Alta,Rua O,185,-22.534885,-44.128882,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00,18:30:00 - 23:45:00,11:00:00 - 15:00:00
Turano Hamburgueria,RESTAURANT,Lanches,0.56,0.0,0,false,false,false,false,0,35038888000136,VOLTA REDONDA,30272408,27275570,Retiro,Avenida Jaraguá,515,-22.504173,-44.123226,18:30:00 - 23:59:00,18:30:00 - 23:59:00,00:00:00 - 05:00:00,18:30:00 - 23:59:00,18:30:00 - 23:59:00,18:30:00 - 23:59:00,18:30:00 - 23:59:00
Realeza Lanches,RESTAURANT,Lanches,0.89,0.0,0,false,false,false,false,10,28724852000140,VOLTA REDONDA,988166130,27275520,Jardim Cidade Do Aco,Rua Caetes,379,-22.502538,-44.116658,10:45:00 - 13:45:00,10:30:00 - 13:45:00,18:30:00 - 23:00:00,09:45:00 - 13:45:00,18:30:00 - 22:45:00,18:30:00 - 22:45:00,
Julisan Sabores,RESTAURANT,Carnes,3.68,0.0,0,false,false,false,false,15,35074221000199,VOLTA REDONDA,992674966,27213160,Aterrado,Avenida Sete De Setembro,548,-22.503644,-44.089163,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,,18:00:00 - 23:00:00,
Dogueria Da Vila Rica,RESTAURANT,Lanches,7.67,0.0,0,true,false,false,true,20,34993762000158,VOLTA REDONDA,981223325,27259030,Jardim Vila Rica - Tiradentes,Avenida Quatro,365,-22.544344,-44.068034,19:00:00 - 23:00:00,,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00
Toca Do Açai,RESTAURANT,Açaí,7.45,0.0,0,true,false,false,true,10,35092249000159,VOLTA REDONDA,40030053,27230170,Nova Primavera,Rua João Guimarães,53,-22.485746,-44.053629,10:00:00 - 22:45:00,10:00:00 - 22:45:00,10:00:00 - 22:45:00,10:00:00 - 22:45:00,10:00:00 - 22:45:00,10:00:00 - 22:45:00,11:00:00 - 22:45:00
Mercearia Ourique,RESTAURANT,Comida Brasileira,4.75,0.0,0,false,false,false,false,0,21729826000166,VOLTA REDONDA,998349363,27212050,Vila Americana,27212050,1044,-22.492898,-44.078907,13:00:00 - 23:30:00,13:00:00 - 23:30:00,13:00:00 - 23:30:00,11:00:00 - 23:30:00,11:00:00 - 23:30:00,11:00:00 - 23:30:00,11:00:00 - 23:30:00
João Frango,RESTAURANT,Lanches,2.89,0.0,0,false,false,false,false,6,35194496000166,VOLTA REDONDA,999572606,27273625,Padre Josino,Rua Esperança,341,-22.515401,-44.146641,11:00:00 - 14:30:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,
Leju Delivery,RESTAURANT,Marmita,1.07,0.0,0,false,false,false,false,12,14664946000167,VOLTA REDONDA,33463994,27275130,Retiro,Rua José Moreira Da Rocha,275,-22.499214,-44.114185,10:00:00 - 22:30:00,10:00:00 - 22:30:00,10:00:00 - 22:30:00,10:00:00 - 22:30:00,10:00:00 - 22:30:00,10:00:00 - 22:30:00,10:00:00 - 22:30:00
Pfc Delivery,RESTAURANT,Pizza,3.7,0.0,0,false,false,false,false,20,23917296000105,Volta Redonda,999981275,27213160,Aterrado,Av. Sete De Setembro,42,-22.504173,-44.089049,19:00:00 - 23:00:00,,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00
Filet Grill,RESTAURANT,Comida Brasileira,6.46,0.0,0,false,false,false,false,0,18256027000105,BARRA MANSA,981302044,27323000,Ano Bom,Rua Abdo Felipe,269,-22.540223,-44.169286,10:00:00 - 16:00:00,10:00:00 - 23:00:00,10:00:00 - 23:00:00,10:00:00 - 23:00:00,10:00:00 - 23:59:00,10:00:00 - 23:59:00,10:00:00 - 22:00:00
Quick Burguer Delivery,RESTAURANT,Lanches,0.99,0.0,0,false,false,false,false,10,35472503000144,Volta Redonda,999422941,27274270,Belmonte,Avenida Belmonte,95,-22.504442,-44.132475,19:00:00 - 23:59:00,,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00
Alimentarevr Pizzas E Bugers,RESTAURANT,Comida Variada,3.82,0.0,0,false,false,false,false,10,25432454000162,VOLTA REDONDA,33378487,27260020,Sessenta,Rua Sessenta E Dois,193,-22.525404,-44.100385,18:00:00 - 22:15:00,,,18:30:00 - 23:15:00,18:30:00 - 23:30:00,18:30:00 - 23:30:00,11:00:00 - 15:00:00
Mãe E Filha  - Ateliê Culinário,RESTAURANT,Comida Variada,1.81,0.0,0,true,false,false,true,20,35154451000168,VOLTA REDONDA,40030053,27280040,Coqueiros,Alameda Dezenove,65,-22.491438,-44.109086,,22:45:00 - 23:59:00,,,,,
Express Dubayy,RESTAURANT,Comida Brasileira,2.69,0.0,0,false,false,false,false,10,34703549000164,VOLTA REDONDA,993308482,27260140,Vila Santa Cecilia,Rua General Oswaldo Pinto Da Veiga,350,-22.517802,-44.107768,11:00:00 - 17:45:00,11:00:00 - 17:45:00,11:00:00 - 17:45:00,11:00:00 - 17:45:00,11:00:00 - 17:45:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00
Tradicional Lanches,RESTAURANT,Lanches,5.55,0.0,0,false,false,false,false,20,35394353000106,VOLTA REDONDA,33371118,27211680,Volta Grande,Rua Mil E Quarenta E Um,108,-22.48601,-44.072613,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00
Rei Do Salgado Açaí,RESTAURANT,Açaí,5.32,0.0,0,false,false,false,false,10,24552514000118,VOLTA REDONDA,33379844,27211670,Volta Grande 3,Rua Mil E Quarenta E Três,37,-22.485312,-44.075128,,,,,,,00:00:00 - 01:00:00
Síchef,RESTAURANT,Pizza,3.65,0.0,0,false,false,false,false,25,23190683000192,VOLTA REDONDA,32122014,27213160,Aterrado,Av 7 De Setembro,412,-22.5048,-44.089583,,,,11:00:00 - 14:00:00,,,
Cookie Do Mário,RESTAURANT,Doces & Bolos,3.17,0.0,0,false,false,false,false,20,33063676000183,VOLTA REDONDA,999783434,27260210,Vila Santa Cecília,R 41-c,493,-22.51893,-44.102235,14:00:00 - 19:00:00,14:00:00 - 19:00:00,14:00:00 - 19:00:00,14:00:00 - 19:00:00,14:00:00 - 19:00:00,14:00:00 - 19:00:00,
Pizzaria E Lanchonete Padrão,RESTAURANT,Lanches,0.6,0.0,0,false,false,false,false,30,35826472000182,VOLTA REDONDA,33380342,27274280,Retiro,Avenida Ceará,239,-22.503337,-44.128438,10:00:00 - 23:30:00,10:00:00 - 23:30:00,10:00:00 - 23:30:00,10:00:00 - 23:30:00,10:00:00 - 23:30:00,10:00:00 - 23:30:00,10:00:00 - 23:30:00
Gordinha Lanches,RESTAURANT,Lanches,2.48,0.0,0,false,false,false,false,0,36092717000158,VOLTA REDONDA,998159233,27273280,Siderlandia,Av Presidente Kennedy,5761,-22.519336,-44.13525,00:00:00 - 01:00:00,00:00:00 - 01:00:00,00:00:00 - 01:00:00,00:00:00 - 01:00:00,00:00:00 - 01:00:00,00:00:00 - 01:00:00,00:00:00 - 01:00:00
La Fatia,RESTAURANT,Pizza,2.69,0.0,0,true,false,false,true,20,34486264000119,VOLTA REDONDA,40030053,27260140,Vila Santa Cecília,Rua General Oswaldo Pinto Da Veiga,350,-22.517802,-44.107768,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00
Star Lanches,RESTAURANT,Hambúrguer,3.02,0.0,0,false,false,false,false,10,27996911000177,VOLTA REDONDA,33376012,27273505,Siderlandia,Rua Cachoeira De Macacu,25,-22.5242,-44.136465,,,,,,,06:30:00 - 07:30:00
Mixturama,RESTAURANT,Carnes,5.63,0.0,0,false,false,false,false,0,33300189000197,BARRA MANSA,981186163,27325800,Vila Orlandelia,Rua Melvin Jones,362,-22.536984,-44.161297,17:30:00 - 23:00:00,17:30:00 - 23:00:00,17:30:00 - 23:00:00,17:30:00 - 23:00:00,17:30:00 - 23:00:00,17:30:00 - 23:00:00,
Light Day,RESTAURANT,Comida Saudável,6.52,0.0,0,true,false,false,true,20,31137908000175,VOLTA REDONDA,40030053,27286295,São Luís,Rua Sebastião Lucas Dos Santos,580,-22.47419,-44.067236,10:00:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00
Pappardelle Hamburgueria E Batateria,RESTAURANT,Hambúrguer,6.57,0.0,0,false,false,false,false,17,36315813000118,VOLTA REDONDA,999332211,27250260,ÁGua Limpa,Rua A,577,-22.509164,-44.061598,18:00:00 - 23:59:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,
Bernardo Beer,RESTAURANT,Comida Brasileira,1.54,0.0,0,false,false,false,false,0,36325685000193,VOLTA REDONDA,992712723,27278435,Nova Esperança,Rua Vinte E Três De Maio,311,-22.486247,-44.1194,09:00:00 - 23:59:00,09:00:00 - 23:59:00,09:00:00 - 23:59:00,09:00:00 - 23:59:00,09:00:00 - 23:59:00,09:00:00 - 23:59:00,09:00:00 - 23:59:00
Galleria Dos Sabores,RESTAURANT,Comida Brasileira,5.36,0.0,0,false,false,false,false,10,23122798000140,VOLTA REDONDA,33371092,27210254,Santo Agostinho,Rua Mil E Dezessete,265,-22.486666,-44.074284,18:00:00 - 22:00:00,18:00:00 - 22:00:00,09:00:00 - 14:30:00,09:00:00 - 14:30:00,09:00:00 - 14:30:00,18:00:00 - 22:00:00,18:00:00 - 22:00:00
Neia Lanches,RESTAURANT,Lanches,1.54,0.0,0,false,false,false,false,0,36422094000134,VOLTA REDONDA,999543677,27278435,Nova Esperança,Rua Vinte E Três De Maio,311,-22.486247,-44.1194,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00,11:00:00 - 23:59:00
